"id","luz","horas_luz","temperatura","humedad","humedad_suelo","nivel_id","fecha","etiqueta"
"14665","11646.2","16.25","20.79","67","783","1","2021-11-19 17:23:30","10"
"14666","11716.3","17.59","20.93","68","782.5","1","2021-11-19 17:23:35","10"
"14667","11646.2","5.89","20.93","68","782","1","2021-11-19 17:23:41","7"
"14668","11716.3","9.92","20.79","67","783","1","2021-11-19 17:23:46","7"
"14669","11716.3","9.97","20.93","68","783.5","1","2021-11-19 17:23:51","7"
"14670","11646.2","7.86","20.93","68","783","1","2021-11-19 17:23:57","7"
"14671","68.9055","12.84","20.93","68","819","1","2021-11-19 17:24:02","10"
"14672","11646.2","16.2","20.79","67","767.5","1","2021-11-19 17:24:08","10"
"14673","11646.2","12.79","20.68","67","777.5","1","2021-11-19 17:24:13","10"
"14674","11646.2","14.84","20.82","68","780","1","2021-11-19 17:24:18","10"
"14675","11716.3","3.01","20.96","69","780.5","1","2021-11-19 17:24:24","7"
"14676","11716.3","18.13","20.85","69","781","1","2021-11-19 17:24:29","10"
"14677","11576.5","11.84","20.96","69","781.5","1","2021-11-19 17:24:35","7"
"14678","11716.3","4.95","21.07","69","777","1","2021-11-19 17:24:40","7"
"14679","11646.2","12.62","20.93","68","782.5","1","2021-11-19 17:24:46","10"
"14680","11716.3","4.13","20.79","67","783","1","2021-11-19 17:24:51","7"
"14681","11716.3","15.38","20.79","67","782.5","1","2021-11-19 17:24:56","10"
"14682","11716.3","6.35","20.93","68","783","1","2021-11-19 17:25:02","7"
"14683","11716.3","18.75","20.96","69","782.5","1","2021-11-19 17:25:07","10"
"14684","11576.5","11.95","21.04","68","775.5","1","2021-11-19 17:25:13","7"
"14685","11646.2","11.35","21.07","69","782.5","1","2021-11-19 17:25:18","7"
"14686","11716.3","3.28","20.93","68","783","1","2021-11-19 17:25:23","7"
"14687","11716.3","0.22","21.04","68","784","1","2021-11-19 17:25:29","7"
"14688","11646.2","11.62","21.15","68","784.5","1","2021-11-19 17:25:34","7"
"14689","11716.3","6.11","21.04","68","784.5","1","2021-11-19 17:25:40","7"
"14690","11646.2","10.52","20.93","68","778","1","2021-11-19 17:25:45","7"
"14691","11716.3","14.16","21.04","68","785","1","2021-11-19 17:25:51","10"
"14692","11646.2","17.1","20.93","68","785.5","1","2021-11-19 17:25:56","10"
"14693","11646.2","14.32","21.04","68","784.5","1","2021-11-19 17:26:01","10"
"14694","11576.5","5.48","21.04","68","778.5","1","2021-11-19 17:26:07","7"
"14695","11646.2","13.48","21.04","68","785","1","2021-11-19 17:26:12","10"
"14696","11507.3","5.19","21.04","68","779.5","1","2021-11-19 17:26:18","7"
"14697","12292.4","12.6","21.29","69","785","1","2021-11-19 17:26:23","10"
"14698","68.9055","12.66","21.04","68","820","1","2021-11-19 17:26:28","10"
"14699","11646.2","14.04","21.07","69","777.5","1","2021-11-19 17:26:34","10"
"14700","11646.2","0.69","21.18","69","774.5","1","2021-11-19 17:26:39","7"
"14701","11507.3","12.63","21.07","69","784.5","1","2021-11-19 17:26:45","10"
"14702","11646.2","17.76","21.18","69","781","1","2021-11-19 17:26:50","10"
"14703","12218.9","14.52","21.07","69","780.5","1","2021-11-19 17:26:56","10"
"14704","11646.2","12.85","21.07","69","780.5","1","2021-11-19 17:27:01","10"
"14705","11576.5","17.64","21.07","69","781.5","1","2021-11-19 17:27:06","10"
"14706","11646.2","16.22","21.07","69","774.5","1","2021-11-19 17:27:12","10"
"14707","11646.2","13.38","21.07","69","779.5","1","2021-11-19 17:27:17","10"
"14708","11646.2","9.53","20.96","69","780","1","2021-11-19 17:27:23","7"
"14709","12145.8","14.32","21.07","69","781.5","1","2021-11-19 17:27:28","10"
"14710","11716.3","18.84","21.18","69","779.5","1","2021-11-19 17:27:34","10"
"14711","12292.4","8.33","21.2","70","779.5","1","2021-11-19 17:27:39","7"
"14712","11576.5","2.09","21.18","69","780","1","2021-11-19 17:27:44","7"
"14713","12366.4","3.71","21.07","69","779","1","2021-11-19 17:27:50","7"
"14714","11646.2","11.39","21.07","69","779","1","2021-11-19 17:27:55","7"
"14715","11576.5","14.18","21.18","69","779.5","1","2021-11-19 17:28:01","10"
"14716","11646.2","17.17","21.07","69","778.5","1","2021-11-19 17:28:06","10"
"14717","11438.5","5.06","21.18","69","778.5","1","2021-11-19 17:28:11","7"
"14718","11646.2","15.98","21.18","69","778.5","1","2021-11-19 17:28:17","10"
"14719","12218.9","12.38","21.2","70","779","1","2021-11-19 17:28:22","10"
"14720","11716.3","16.66","21.07","69","778.5","1","2021-11-19 17:28:28","10"
"14721","11576.5","1.28","21.07","69","777","1","2021-11-19 17:28:33","7"
"14722","11576.5","12.12","21.18","69","778.5","1","2021-11-19 17:28:39","10"
"14723","11646.2","16.5","21.07","69","778","1","2021-11-19 17:28:44","10"
"14724","11576.5","16.51","21.18","69","776.5","1","2021-11-19 17:28:49","10"
"14725","11716.3","16.89","21.18","69","778.5","1","2021-11-19 17:28:55","10"
"14726","11576.5","13.03","21.18","69","777","1","2021-11-19 17:29:00","10"
"14727","11370","16.55","21.18","69","777","1","2021-11-19 17:29:06","10"
"14728","11576.5","0.34","21.07","69","777","1","2021-11-19 17:29:11","7"
"14729","11507.3","11.34","21.18","69","777","1","2021-11-19 17:29:16","7"
"14730","11646.2","13.96","21.18","69","777","1","2021-11-19 17:29:22","10"
"14731","11507.3","14.93","21.18","69","776.5","1","2021-11-19 17:29:27","10"
"14732","11576.5","13.1","21.07","69","776.5","1","2021-11-19 17:29:33","10"
"14733","11646.2","10.2","21.18","69","776.5","1","2021-11-19 17:29:38","7"
"14734","68.9055","6.62","21.29","69","816.5","1","2021-11-19 17:29:44","7"
"14735","11576.5","13.78","21.07","69","761","1","2021-11-19 17:29:49","10"
"14736","11646.2","10.05","21.07","69","771","1","2021-11-19 17:29:54","7"
"14737","11646.2","18.9","21.18","69","772.5","1","2021-11-19 17:30:00","10"
"14738","11716.3","17.34","21.2","70","773.5","1","2021-11-19 17:30:05","10"
"14739","11716.3","13.98","21.2","70","769","1","2021-11-19 17:30:11","10"
"14740","11576.5","14.09","21.2","70","774.5","1","2021-11-19 17:30:16","10"
"14741","11716.3","4.91","21.2","70","774","1","2021-11-19 17:30:21","7"
"14742","11646.2","9.96","21.2","70","774","1","2021-11-19 17:30:27","7"
"14743","11716.3","15.45","21.2","70","774.5","1","2021-11-19 17:30:32","10"
"14744","11646.2","15.1","21.2","70","774","1","2021-11-19 17:30:38","10"
"14745","11646.2","9.3","21.2","70","768.5","1","2021-11-19 17:30:43","7"
"14746","11646.2","10.43","21.2","70","774","1","2021-11-19 17:30:49","7"
"14747","11507.3","15.92","21.18","69","774.5","1","2021-11-19 17:30:54","10"
"14748","11646.2","15.16","21.2","70","773.5","1","2021-11-19 17:30:59","10"
"14749","11646.2","8.46","21.2","70","773","1","2021-11-19 17:31:05","7"
"14750","11576.5","13.06","21.18","69","772.5","1","2021-11-19 17:31:10","10"
"14751","11716.3","15.87","21.07","69","768","1","2021-11-19 17:31:16","10"
"14752","11576.5","10.75","21.18","69","774","1","2021-11-19 17:31:21","7"
"14753","11576.5","2.28","21.18","69","773","1","2021-11-19 17:31:26","7"
"14754","11646.2","17.85","21.18","69","772","1","2021-11-19 17:31:32","10"
"14755","11576.5","9.81","21.2","70","772","1","2021-11-19 17:31:37","7"
"14756","11646.2","15.82","21.2","70","773.5","1","2021-11-19 17:31:43","10"
"14757","12218.9","12.63","21.18","69","767","1","2021-11-19 17:31:48","10"
"14758","11716.3","7.7","21.07","69","771","1","2021-11-19 17:31:54","7"
"14759","12218.9","2.25","21.18","69","771.5","1","2021-11-19 17:31:59","7"
"14760","12218.9","11.42","21.18","69","771.5","1","2021-11-19 17:32:04","7"
"14761","11576.5","10.09","21.2","70","771.5","1","2021-11-19 17:32:10","7"
"14762","11646.2","13.58","21.18","69","771.5","1","2021-11-19 17:32:15","10"
"14763","11646.2","3.13","21.18","69","766","1","2021-11-19 17:32:21","7"
"14764","11576.5","0.25","21.18","69","771.5","1","2021-11-19 17:32:26","7"
"14765","11576.5","11.4","21.18","69","771.5","1","2021-11-19 17:32:31","7"
"14766","12218.9","12.82","21.29","69","771.5","1","2021-11-19 17:32:37","10"
"14767","11576.5","15.82","21.18","69","771","1","2021-11-19 17:32:42","10"
"14768","11646.2","16.16","21.07","69","770.5","1","2021-11-19 17:32:48","10"
"14769","11576.5","15.2","21.09","70","769","1","2021-11-19 17:32:53","10"
"14770","11576.5","12.48","21.18","69","770.5","1","2021-11-19 17:32:59","10"
"14771","11576.5","17.98","21.2","70","770.5","1","2021-11-19 17:33:04","10"
"14772","12218.9","3.82","21.2","70","770.5","1","2021-11-19 17:33:09","7"
"14773","11576.5","13.43","21.18","69","770.5","1","2021-11-19 17:33:15","10"
"14774","11646.2","14.27","21.09","70","769.5","1","2021-11-19 17:33:20","10"
"14775","11576.5","11.18","21.18","69","768.5","1","2021-11-19 17:33:26","7"
"14776","11576.5","15.95","21.2","70","770","1","2021-11-19 17:33:31","10"
"14777","11576.5","13.39","21.2","70","770","1","2021-11-19 17:33:36","10"
"14778","12218.9","0.2","21.18","69","770","1","2021-11-19 17:33:42","7"
"14779","11576.5","2.87","21.18","69","770.5","1","2021-11-19 17:33:47","7"
"14780","11576.5","2.8","21.18","69","770","1","2021-11-19 17:33:53","7"
"14781","11507.3","2.46","21.18","69","769","1","2021-11-19 17:33:58","7"
"14782","11576.5","3.61","21.07","69","770","1","2021-11-19 17:34:04","7"
"14783","11576.5","16.32","21.18","69","770","1","2021-11-19 17:34:09","10"
"14784","12218.9","12.57","21.18","69","769","1","2021-11-19 17:34:14","10"
"14785","11507.3","13.49","21.2","70","770","1","2021-11-19 17:34:20","10"
"14786","11507.3","18.93","21.2","70","768","1","2021-11-19 17:34:25","10"
"14787","11646.2","0.03","21.18","69","767.5","1","2021-11-19 17:34:31","7"
"14788","11576.5","1","21.18","69","768","1","2021-11-19 17:34:36","7"
"14789","11507.3","12.96","21.18","69","768.5","1","2021-11-19 17:34:42","10"
"14790","11438.5","13.51","21.18","69","769.5","1","2021-11-19 17:34:47","10"
"14791","11576.5","18.83","21.18","69","768","1","2021-11-19 17:34:52","10"
"14792","11576.5","17.36","21.07","69","768","1","2021-11-19 17:34:58","10"
"14793","11507.3","2.7","21.18","69","768","1","2021-11-19 17:35:03","7"
"14794","11507.3","16.68","21.18","69","767.5","1","2021-11-19 17:35:09","10"
"14795","11507.3","8.98","21.15","68","767.5","1","2021-11-19 17:35:14","7"
"14796","11576.5","18.57","21.18","69","767.5","1","2021-11-19 17:35:19","10"
"14797","11507.3","5.14","21.18","69","767.5","1","2021-11-19 17:35:25","7"
"14798","11576.5","10.08","21.18","69","763","1","2021-11-19 17:35:30","7"
"14799","11576.5","17.9","21.2","70","768","1","2021-11-19 17:35:36","10"
"14800","11576.5","8.58","21.18","69","769","1","2021-11-19 17:35:41","7"
"14801","11576.5","12.65","21.18","69","767","1","2021-11-19 17:35:47","10"
"14802","11507.3","15.16","21.18","69","766.5","1","2021-11-19 17:35:52","10"
"14803","11576.5","8","21.07","69","766.5","1","2021-11-19 17:35:57","7"
"14804","11507.3","11.55","21.07","69","762.5","1","2021-11-19 17:36:03","7"
"14805","11646.2","16.6","21.2","70","768.5","1","2021-11-19 17:36:08","10"
"14806","11507.3","14.33","21.18","69","767","1","2021-11-19 17:36:14","10"
"14807","11576.5","18.42","21.18","69","766.5","1","2021-11-19 17:36:19","10"
"14808","11576.5","4.16","21.18","69","767","1","2021-11-19 17:36:24","7"
"14809","11507.3","4.93","21.07","69","766.5","1","2021-11-19 17:36:30","7"
"14810","11507.3","10.3","21.07","69","762","1","2021-11-19 17:36:35","7"
"14811","11576.5","13.07","21.07","69","768","1","2021-11-19 17:36:41","10"
"14812","11576.5","10.28","21.18","69","768","1","2021-11-19 17:36:46","7"
"14813","11507.3","2.67","21.07","69","766.5","1","2021-11-19 17:36:52","7"
"14814","11507.3","11.71","21.07","69","766.5","1","2021-11-19 17:36:57","7"
"14815","11576.5","15.17","21.18","69","766.5","1","2021-11-19 17:37:02","10"
"14816","11507.3","11.01","20.82","68","761","1","2021-11-19 17:37:08","7"
"14817","11507.3","12.49","21.07","69","766.5","1","2021-11-19 17:37:13","10"
"14818","11507.3","15.38","21.07","69","765.5","1","2021-11-19 17:37:19","10"
"14819","12145.8","11.89","21.09","70","765.5","1","2021-11-19 17:37:24","7"
"14820","11507.3","0.52","21.09","70","765","1","2021-11-19 17:37:29","7"
"14821","11507.3","14.17","21.07","69","765","1","2021-11-19 17:37:35","10"
"14822","11576.5","12.47","21.18","69","759","1","2021-11-19 17:37:40","10"
"14823","11507.3","4.83","21.18","69","765","1","2021-11-19 17:37:46","7"
"14824","11507.3","13.37","21.2","70","764.5","1","2021-11-19 17:37:51","10"
"14825","12218.9","16.09","21.2","70","764","1","2021-11-19 17:37:57","10"
"14826","11507.3","12.62","21.2","70","764.5","1","2021-11-19 17:38:02","10"
"14827","11576.5","12.01","21.09","70","764","1","2021-11-19 17:38:07","10"
"14828","11507.3","13.24","21.12","71","763.5","1","2021-11-19 17:38:13","10"
"14829","11576.5","16.18","21.12","71","764","1","2021-11-19 17:38:18","10"
"14830","11507.3","16.31","21.09","70","765","1","2021-11-19 17:38:24","10"
"14831","12218.9","7.75","21.2","70","763.5","1","2021-11-19 17:38:29","7"
"14832","11507.3","14.61","21.09","70","763.5","1","2021-11-19 17:38:34","10"
"14833","12145.8","7.2","21.2","70","757.5","1","2021-11-19 17:38:40","7"
"14834","11646.2","10.21","21.2","70","764","1","2021-11-19 17:38:45","7"
"14835","12145.8","14.29","21.2","70","763.5","1","2021-11-19 17:38:51","10"
"14836","11507.3","9.73","21.2","70","763.5","1","2021-11-19 17:38:56","7"
"14837","11438.5","3.84","21.2","70","762","1","2021-11-19 17:39:02","7"
"14838","11507.3","6.5","21.2","70","762.5","1","2021-11-19 17:39:07","7"
"14839","11507.3","8.07","21.2","70","763","1","2021-11-19 17:39:12","7"
"14840","11576.5","17.42","21.2","70","763","1","2021-11-19 17:39:18","10"
"14841","12145.8","18.72","21.2","70","763.5","1","2021-11-19 17:39:23","10"
"14842","11507.3","17.01","21.2","70","763.5","1","2021-11-19 17:39:29","10"
"14843","11507.3","10.74","21.2","70","763","1","2021-11-19 17:39:34","7"
"14844","11507.3","17.97","21.09","70","761.5","1","2021-11-19 17:39:39","10"
"14845","11507.3","18.21","21.2","70","762","1","2021-11-19 17:39:45","10"
"14846","11370","12.49","21.2","70","763","1","2021-11-19 17:39:50","10"
"14847","12218.9","16.59","21.2","70","762.5","1","2021-11-19 17:39:56","10"
"14848","11507.3","12.75","21.23","71","762.5","1","2021-11-19 17:40:01","10"
"14849","11507.3","12.17","21.2","70","762.5","1","2021-11-19 17:40:07","10"
"14850","11507.3","16.4","21.2","70","761","1","2021-11-19 17:40:12","10"
"14851","11438.5","1.52","21.2","70","761","1","2021-11-19 17:40:17","7"
"14852","11507.3","13.5","21.09","70","761","1","2021-11-19 17:40:23","10"
"14853","11507.3","7.73","21.09","70","760.5","1","2021-11-19 17:40:28","7"
"14854","11646.2","10.44","21.2","70","760","1","2021-11-19 17:40:34","7"
"14855","11507.3","2.76","21.2","70","760.5","1","2021-11-19 17:40:39","7"
"14856","11507.3","18.77","21.23","71","761","1","2021-11-19 17:40:44","10"
"14857","11438.5","6.47","21.23","71","761.5","1","2021-11-19 17:40:50","7"
"14858","11576.5","2.18","21.23","71","761","1","2021-11-19 17:40:55","7"
"14859","11438.5","7.84","21.23","71","760.5","1","2021-11-19 17:41:01","7"
"14860","11438.5","12.58","21.2","70","759.5","1","2021-11-19 17:41:06","10"
"14861","11576.5","6.44","21.34","71","760","1","2021-11-19 17:41:12","7"
"14862","11576.5","0.83","21.34","71","760","1","2021-11-19 17:41:17","7"
"14863","11576.5","13.7","21.23","71","755","1","2021-11-19 17:41:22","10"
"14864","11507.3","18.74","21.23","71","759","1","2021-11-19 17:41:28","10"
"14865","11576.5","13.46","21.23","71","759","1","2021-11-19 17:41:33","10"
"14866","11576.5","1.26","21.23","71","752.5","1","2021-11-19 17:41:39","7"
"14867","11646.2","14.57","21.23","71","759","1","2021-11-19 17:41:44","10"
"14868","11507.3","14.97","21.23","71","759.5","1","2021-11-19 17:41:49","10"
"14869","11438.5","3.27","21.23","71","754.5","1","2021-11-19 17:41:55","7"
"14870","11576.5","7.02","21.23","71","760","1","2021-11-19 17:42:00","7"
"14871","11576.5","12.37","21.23","71","759.5","1","2021-11-19 17:42:06","10"
"14872","11507.3","18.07","21.23","71","759","1","2021-11-19 17:42:11","10"
"14873","12073.1","17.97","21.26","72","758.5","1","2021-11-19 17:42:17","10"
"14874","12145.8","14.06","21.23","71","758.5","1","2021-11-19 17:42:22","10"
"14875","11576.5","18.33","21.23","71","757.5","1","2021-11-19 17:42:27","10"
"14876","12292.4","3.93","21.26","72","758","1","2021-11-19 17:42:33","7"
"14877","11438.5","15.15","21.37","72","757","1","2021-11-19 17:42:38","10"
"14878","11576.5","18.76","21.23","71","757.5","1","2021-11-19 17:42:44","10"
"14879","11507.3","13.24","21.26","72","751","1","2021-11-19 17:42:49","10"
"14880","11438.5","9.83","21.26","72","756","1","2021-11-19 17:42:55","7"
"14881","11507.3","9.29","21.26","72","756.5","1","2021-11-19 17:43:00","7"
"14882","12218.9","14.81","21.26","72","755","1","2021-11-19 17:43:05","10"
"14883","11646.2","18.07","21.26","72","753.5","1","2021-11-19 17:43:11","10"
"14884","11576.5","0.48","21.23","71","755.5","1","2021-11-19 17:43:16","7"
"14885","11576.5","1.96","21.26","72","751.5","1","2021-11-19 17:43:22","7"
"14886","11507.3","10.69","21.26","72","756","1","2021-11-19 17:43:27","7"
"14887","11576.5","1.95","21.37","72","755","1","2021-11-19 17:43:32","7"
"14888","12145.8","16.29","21.34","71","755.5","1","2021-11-19 17:43:38","10"
"14889","12145.8","11.53","21.23","71","750.5","1","2021-11-19 17:43:43","7"
"14890","12218.9","18.44","21.23","71","756","1","2021-11-19 17:43:49","10"
"14891","11507.3","16.17","21.26","72","756","1","2021-11-19 17:43:54","10"
"14892","12145.8","10.56","21.23","71","755.5","1","2021-11-19 17:44:00","7"
"14893","11576.5","1.34","21.26","72","749","1","2021-11-19 17:44:05","7"
"14894","12145.8","15.31","21.26","72","748.5","1","2021-11-19 17:44:10","10"
"14895","11438.5","17.37","21.26","72","755","1","2021-11-19 17:44:16","10"
"14896","12145.8","9.88","21.28","73","749.5","1","2021-11-19 17:44:21","7"
"14897","11576.5","5.83","21.15","72","749","1","2021-11-19 17:44:27","7"
"14898","11438.5","12.22","21.26","72","754.5","1","2021-11-19 17:44:32","10"
"14899","11507.3","13.92","21.26","72","754","1","2021-11-19 17:44:37","10"
"14900","12218.9","16.66","21.26","72","754","1","2021-11-19 17:44:43","10"
"14901","11576.5","16.96","21.26","72","754","1","2021-11-19 17:44:48","10"
"14902","11576.5","8.22","21.28","73","753.5","1","2021-11-19 17:44:54","7"
"14903","11507.3","1.75","21.28","73","753","1","2021-11-19 17:44:59","7"
"14904","11576.5","6.73","21.17","73","752.5","1","2021-11-19 17:45:05","7"
"14905","11438.5","0.61","21.28","73","753","1","2021-11-19 17:45:10","7"
"14906","12073.1","3.01","21.17","73","747","1","2021-11-19 17:45:15","7"
"14907","12145.8","4.07","21.17","73","746.5","1","2021-11-19 17:45:21","7"
"14908","12073.1","17.28","21.59","72","751.5","1","2021-11-19 17:45:26","10"
"15254","13694.3","15.35","21.08","82","656.5","1","2021-11-20 01:59:16","19"
"15255","13210.1","12.29","21.21","83","626","1","2021-11-20 01:59:21","19"
"15256","14281.7","14.19","21.21","83","342.5","1","2021-11-20 01:59:27","12"
"15257","14894.3","10.59","21.27","81","249","1","2021-11-20 01:59:32","9"
"15258","14894.3","18.5","21.38","81","241","1","2021-11-20 01:59:38","12"
"15259","14716.7","16.93","21.27","81","236","1","2021-11-20 01:59:43","12"
"15260","14894.3","15.16","21.33","79","233.5","1","2021-11-20 01:59:49","12"
"15261","15440.3","1.6","21.39","77","229.5","1","2021-11-20 01:59:54","9"
"15262","14716.7","7.47","21.5","77","227.5","1","2021-11-20 01:59:59","9"
"15263","15074.1","12.35","21.36","76","224.5","1","2021-11-20 02:00:05","12"
"15264","14894.3","15.46","21.36","76","222","1","2021-11-20 02:00:10","12"
"15265","14894.3","17.47","21.36","76","222","1","2021-11-20 02:00:16","12"
"15266","14805.2","1.82","21.39","77","220","1","2021-11-20 02:00:21","9"
"15267","14716.7","14.96","21.36","76","219","1","2021-11-20 02:00:26","12"
"15268","68.9055","8.46","21.36","76","217.5","1","2021-11-20 02:00:32","9"
"15269","68.9055","16.59","21.36","76","215.5","1","2021-11-20 02:00:37","12"
"15270","68.9055","6.57","21.36","76","215","1","2021-11-20 02:00:43","9"
"15271","68.9055","8.42","21.14","76","209","1","2021-11-20 02:00:48","9"
"15272","68.9055","1.41","21.25","76","213.5","1","2021-11-20 02:00:54","9"
"15273","68.9055","18.37","21.39","77","213","1","2021-11-20 02:00:59","12"
"15274","68.9055","18.94","21.17","77","212.5","1","2021-11-20 02:01:04","12"
"15275","68.9055","16.83","21.25","76","211","1","2021-11-20 02:01:10","12"
"15276","68.9055","8.84","21.25","76","210.5","1","2021-11-20 02:01:15","9"
"15277","68.9055","17.66","21.14","76","210","1","2021-11-20 02:01:21","12"
"15278","68.9055","14.79","21.28","77","209.5","1","2021-11-20 02:01:26","12"
"15279","68.9055","8.5","21.03","76","208.5","1","2021-11-20 02:01:32","9"
"15280","14894.3","1.44","21.03","76","208.5","1","2021-11-20 02:01:37","9"
"15281","14894.3","13.83","21.17","77","207.5","1","2021-11-20 02:01:42","12"
"15282","14805.2","4.22","21.14","76","208","1","2021-11-20 02:01:48","9"
"15283","14805.2","14.8","21.17","77","208","1","2021-11-20 02:01:53","12"
"15284","14894.3","2.06","21.17","77","207","1","2021-11-20 02:01:59","9"
"15285","14454.1","18.61","21.17","77","207","1","2021-11-20 02:02:04","12"
"15286","14894.3","7.91","21.03","76","206.5","1","2021-11-20 02:02:09","9"
"15287","14805.2","13.54","21.03","76","207.5","1","2021-11-20 02:02:15","12"
"15288","14894.3","13.71","21.17","77","206","1","2021-11-20 02:02:20","12"
"15289","14716.7","10.07","21.03","76","205.5","1","2021-11-20 02:02:26","9"
"15290","15440.3","3.77","21.17","77","205","1","2021-11-20 02:02:31","9"
"15291","14454.1","1.1","21.03","76","205.5","1","2021-11-20 02:02:37","9"
"15292","15347.9","18.28","21.14","76","200.5","1","2021-11-20 02:02:42","12"
"15293","14716.7","4.69","21.03","76","205","1","2021-11-20 02:02:47","9"
"15294","14805.2","14.03","21.03","76","205","1","2021-11-20 02:02:53","12"
"15295","68.9055","13.39","21.17","77","206.5","1","2021-11-20 02:02:58","12"
"15296","14894.3","0.02","21.17","77","206","1","2021-11-20 02:03:04","9"
"15297","15347.9","15.08","20.92","76","199.5","1","2021-11-20 02:03:09","12"
"15298","15256.1","0.33","20.92","76","199.5","1","2021-11-20 02:03:14","9"
"15299","15440.3","13.21","20.95","77","199.5","1","2021-11-20 02:03:20","12"
"15300","15347.9","17.92","21.19","78","201","1","2021-11-20 02:03:25","12"
"15301","15440.3","6.63","21.06","77","201","1","2021-11-20 02:03:31","9"
"15302","15440.3","3.69","20.97","78","199","1","2021-11-20 02:03:36","9"
"15303","15440.3","18.13","21.06","77","200.5","1","2021-11-20 02:03:42","12"
"15304","15440.3","14.55","20.95","77","200.5","1","2021-11-20 02:03:47","12"
"15305","15440.3","15.8","21.06","77","200.5","1","2021-11-20 02:03:52","12"
"15306","15164.9","7.91","20.95","77","200.5","1","2021-11-20 02:03:58","9"
"15307","15347.9","12.77","20.95","77","200.5","1","2021-11-20 02:04:03","12"
"15308","14805.2","6.63","20.84","77","206.5","1","2021-11-20 02:04:09","9"
"15309","14541.1","9.54","20.84","77","206.5","1","2021-11-20 02:04:14","9"
"15310","14716.7","5.58","20.95","77","206.5","1","2021-11-20 02:04:20","9"
"15311","14716.7","9.86","20.86","78","206","1","2021-11-20 02:04:25","9"
"15312","14716.7","4.19","20.97","78","206.5","1","2021-11-20 02:04:30","9"
"15313","14541.1","5.07","20.97","78","206.5","1","2021-11-20 02:04:36","9"
"15314","14716.7","0.23","20.84","77","206.5","1","2021-11-20 02:04:41","9"
"15315","15440.3","14.79","20.95","77","200.5","1","2021-11-20 02:04:48","12"
"15316","15347.9","18.18","20.84","77","200.5","1","2021-11-20 02:04:52","12"
"15317","14716.7","16.97","20.84","77","206","1","2021-11-20 02:04:57","12"
"15318","14716.7","18","20.84","77","206.5","1","2021-11-20 02:05:03","12"
"15319","14894.3","16.03","20.84","77","201","1","2021-11-20 02:05:08","12"
"15320","14894.3","17.75","20.84","77","207","1","2021-11-20 02:05:14","12"
"15321","14454.1","16.38","20.84","77","207","1","2021-11-20 02:05:19","12"
"15322","15347.9","12.31","20.84","77","208","1","2021-11-20 02:05:24","12"
"15323","15347.9","5.92","20.84","77","202","1","2021-11-20 02:05:30","9"
"15324","14716.7","12.53","20.84","77","208","1","2021-11-20 02:05:35","12"
"15325","14894.3","13.17","20.86","78","207","1","2021-11-20 02:05:41","12"
"15326","15347.9","13.68","20.86","78","208","1","2021-11-20 02:05:46","12"
"15327","14716.7","15.95","20.84","77","202.5","1","2021-11-20 02:05:52","12"
"15328","14541.1","16.59","20.84","77","207","1","2021-11-20 02:05:57","12"
"15329","14716.7","14.35","20.86","78","207.5","1","2021-11-20 02:06:02","12"
"15330","15347.9","17.28","20.86","78","207","1","2021-11-20 02:06:08","12"
"15331","14716.7","2.22","20.75","78","207.5","1","2021-11-20 02:06:13","9"
"15332","14716.7","13.4","20.84","77","207.5","1","2021-11-20 02:06:19","12"
"15333","14541.1","13.13","20.86","78","207","1","2021-11-20 02:06:24","12"
"15334","15440.3","10.65","20.86","78","207.5","1","2021-11-20 02:06:29","9"
"15335","14454.1","12.46","20.75","78","208.5","1","2021-11-20 02:06:35","12"
"15336","15347.9","15.72","20.75","78","208","1","2021-11-20 02:06:40","12"
"15337","14716.7","16.63","20.75","78","208","1","2021-11-20 02:06:46","12"
"15338","14716.7","15.27","20.84","77","208","1","2021-11-20 02:06:51","12"
"15339","14454.1","8.31","20.86","78","208.5","1","2021-11-20 02:06:57","9"
"15340","15347.9","2.34","20.73","77","209.5","1","2021-11-20 02:07:02","9"
"15341","14716.7","1.85","20.73","77","209.5","1","2021-11-20 02:07:07","9"
"15342","14541.1","18.83","20.84","77","210","1","2021-11-20 02:07:13","12"
"15343","14805.2","16.24","20.84","77","210.5","1","2021-11-20 02:07:18","12"
"15344","15347.9","6.66","20.73","77","209.5","1","2021-11-20 02:07:24","9"
"15345","14367.7","6.26","20.86","78","211.5","1","2021-11-20 02:07:29","9"
"15346","15347.9","7.05","20.73","77","211","1","2021-11-20 02:07:34","9"
"15347","14367.7","12.46","20.86","78","212.5","1","2021-11-20 02:07:40","12"
"15348","15440.3","11.07","20.84","77","213.5","1","2021-11-20 02:07:45","9"
"15349","14541.1","8.98","20.73","77","214.5","1","2021-11-20 02:07:51","9"
"15350","15256.1","16.38","20.86","78","213.5","1","2021-11-20 02:07:56","12"
"15351","14541.1","1.83","20.84","77","215","1","2021-11-20 02:08:02","9"
"15352","14541.1","14.9","20.86","78","215.5","1","2021-11-20 02:08:07","12"
"15353","14281.7","5.66","20.84","77","215.5","1","2021-11-20 02:08:12","9"
"15354","14541.1","17.13","20.84","77","216.5","1","2021-11-20 02:08:18","12"
"15355","14454.1","14.05","20.86","78","217","1","2021-11-20 02:08:23","12"
"15356","15440.3","8.2","20.86","78","217","1","2021-11-20 02:08:29","9"
"15357","14716.7","6.04","20.84","77","217","1","2021-11-20 02:08:34","9"
